customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
CUST-0175,Female,0,Yes,No,10,Yes,No,Month-to-month,Yes,Electronic check,66.14,558.18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0176,Male,0,No,No,15,Yes,DSL,Month-to-month,Yes,Mailed check,100.13,1580.66,No,Yes,Yes,Yes,No,No,Yes,0
CUST-0177,Male,0,Yes,No,32,Yes,DSL,One year,No,Credit card (automatic),94.33,3416.47,No,Yes,No,No,No,No,Yes,0
CUST-0178,Male,0,No,No,59,Yes,Fiber optic,One year,No,Electronic check,31.57,2081.16,Yes,No,Yes,No,Yes,No,No,0
CUST-0179,Male,0,Yes,No,58,Yes,No,Two year,Yes,Bank transfer (automatic),114.84,5651.93,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0180,Male,0,No,Yes,50,Yes,Fiber optic,Two year,Yes,Mailed check,47.01,2380.63,No,No,Yes,Yes,No,No,No,1
CUST-0181,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),89.17,1470.13,Yes,No,No,Yes,No,No,No,1
CUST-0182,Female,0,No,No,42,Yes,DSL,Two year,No,Credit card (automatic),48.45,1837.75,Yes,No,Yes,Yes,No,Yes,Yes,0
CUST-0183,Male,0,Yes,No,26,Yes,DSL,One year,Yes,Mailed check,80.3,2397.37,No,No,Yes,No,Yes,Yes,No,0
CUST-0184,Male,0,No,Yes,55,Yes,No,Month-to-month,Yes,Electronic check,75.79,4403.01,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0185,Male,0,Yes,No,59,Yes,Fiber optic,One year,No,Electronic check,36.17,2144.9,Yes,Yes,No,No,Yes,No,No,0
CUST-0186,Female,1,No,Yes,69,Yes,DSL,Month-to-month,Yes,Electronic check,83.83,4737.36,No,No,No,Yes,Yes,Yes,No,0
CUST-0187,Male,0,Yes,Yes,46,Yes,DSL,One year,Yes,Mailed check,51.01,2055.93,No,No,No,No,Yes,Yes,No,0
CUST-0188,Male,0,No,Yes,7,Yes,DSL,Two year,Yes,Bank transfer (automatic),79.67,547.39,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST-0189,Female,0,Yes,No,62,Yes,Fiber optic,Two year,Yes,Mailed check,72.66,5110.72,No,No,No,No,Yes,No,Yes,0
CUST-0190,Male,0,No,No,6,Yes,Fiber optic,One year,Yes,Mailed check,102.94,594.78,Yes,No,No,Yes,Yes,No,Yes,0
CUST-0191,Male,0,Yes,Yes,1,No,Fiber optic,Two year,Yes,Electronic check,39.72,32.31,No phone service,No,No,No,No,Yes,No,0
CUST-0192,Male,0,Yes,No,16,Yes,DSL,Month-to-month,Yes,Mailed check,33.47,470.27,Yes,No,Yes,Yes,Yes,No,No,0
CUST-0193,Male,0,No,Yes,3,No,DSL,One year,Yes,Electronic check,104.17,287.73,No phone service,No,Yes,No,No,No,Yes,0
CUST-0194,Male,0,Yes,No,25,No,DSL,Two year,Yes,Bank transfer (automatic),62.93,1312.61,No phone service,No,No,Yes,No,No,Yes,0
CUST-0195,Female,0,Yes,Yes,71,Yes,No,Month-to-month,Yes,Credit card (automatic),96.83,6590.36,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0196,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),114.69,6743.84,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-0197,Female,1,No,No,4,Yes,DSL,Two year,Yes,Electronic check,72.95,343.79,No,Yes,Yes,No,No,No,Yes,0
CUST-0198,Male,0,No,No,4,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),48.47,226.69,No,Yes,No,Yes,No,Yes,No,1
CUST-0199,Male,1,Yes,Yes,68,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),98.07,7110.63,No,No,No,No,No,Yes,Yes,0
CUST-0200,Male,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),111.81,227.74,No,Yes,No,No,No,Yes,Yes,0
CUST-0201,Female,1,No,No,37,Yes,DSL,One year,Yes,Bank transfer (automatic),42.89,1706.85,Yes,Yes,Yes,No,Yes,No,No,0
CUST-0202,Male,1,Yes,No,0,Yes,Fiber optic,One year,Yes,Mailed check,87.43,0.0,No,No,No,No,No,No,Yes,0
CUST-0203,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Electronic check,96.7,691.96,Yes,Yes,No,No,No,No,Yes,1
CUST-0204,Female,0,Yes,No,12,Yes,Fiber optic,Two year,Yes,Electronic check,20.92,204.08,Yes,Yes,Yes,No,Yes,No,No,0
CUST-0205,Male,0,No,No,69,No,No,One year,Yes,Electronic check,77.77,4468.51,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0206,Female,0,No,No,49,Yes,DSL,Month-to-month,Yes,Electronic check,81.88,3394.75,No,No,No,No,Yes,Yes,No,1
CUST-0207,Female,0,No,No,7,Yes,No,Two year,No,Credit card (automatic),82.22,582.39,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0208,Female,0,Yes,Yes,29,Yes,Fiber optic,One year,No,Bank transfer (automatic),26.7,815.47,Yes,Yes,Yes,No,Yes,No,Yes,0
CUST-0209,Male,0,No,No,39,Yes,DSL,Two year,No,Bank transfer (automatic),20.43,891.5,No,No,No,No,Yes,Yes,No,0
CUST-0210,Male,0,Yes,No,32,Yes,No,Two year,No,Mailed check,47.77,1444.71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0211,Male,1,No,No,72,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),54.21,3157.73,No,No,Yes,Yes,No,No,Yes,0
CUST-0212,Male,0,No,Yes,51,Yes,No,One year,Yes,Electronic check,32.78,1999.37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0213,Male,0,Yes,No,32,Yes,DSL,One year,Yes,Bank transfer (automatic),69.46,2459.45,No,Yes,Yes,No,No,No,Yes,0
CUST-0214,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Mailed check,41.12,3271.97,Yes,No,Yes,No,No,Yes,No,0
CUST-0215,Male,1,No,No,36,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.17,1683.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0216,Female,0,Yes,Yes,69,Yes,DSL,Two year,Yes,Bank transfer (automatic),47.68,3073.66,Yes,Yes,No,Yes,Yes,Yes,No,0
CUST-0217,Male,0,No,No,68,Yes,Fiber optic,One year,No,Electronic check,95.84,7617.66,Yes,No,No,No,Yes,No,Yes,1
CUST-0218,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),106.4,300.06,Yes,Yes,Yes,No,Yes,No,Yes,1
CUST-0219,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Mailed check,48.25,3319.11,No,No,Yes,Yes,No,Yes,No,0
CUST-0220,Male,0,No,No,30,Yes,No,Month-to-month,No,Electronic check,56.1,1476.09,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0221,Male,1,No,No,13,Yes,Fiber optic,Two year,No,Bank transfer (automatic),100.18,1378.2,No,No,Yes,No,No,No,No,0
CUST-0222,Female,0,Yes,No,59,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),94.54,4826.77,Yes,No,No,Yes,Yes,No,No,0
CUST-0223,Female,0,No,No,67,Yes,Fiber optic,Two year,No,Credit card (automatic),89.48,6497.17,No,Yes,No,Yes,No,Yes,No,0
CUST-0224,Female,1,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.39,2094.89,No,Yes,No,No,Yes,Yes,Yes,1
CUST-0225,Female,0,No,Yes,23,Yes,DSL,Month-to-month,Yes,Mailed check,48.12,1128.16,No,Yes,No,Yes,No,No,No,1
CUST-0226,Male,0,Yes,No,55,Yes,Fiber optic,Two year,Yes,Mailed check,112.37,7368.76,No,No,No,No,No,Yes,Yes,0
CUST-0227,Female,1,Yes,No,8,Yes,DSL,Month-to-month,No,Electronic check,99.57,696.51,No,No,No,Yes,No,Yes,No,0
CUST-0228,Male,0,No,Yes,34,Yes,DSL,One year,No,Bank transfer (automatic),39.55,1087.75,No,No,No,No,No,Yes,Yes,0
CUST-0229,Male,0,No,No,23,Yes,DSL,Month-to-month,No,Electronic check,84.8,1713.41,No,Yes,No,No,No,No,No,1
CUST-0230,Female,0,Yes,Yes,30,Yes,Fiber optic,Month-to-month,No,Electronic check,33.82,926.36,Yes,No,No,Yes,No,Yes,Yes,0
CUST-0231,Female,0,No,Yes,65,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),76.3,4126.53,Yes,No,Yes,No,No,Yes,Yes,0
CUST-0232,Female,0,Yes,No,65,Yes,Fiber optic,Two year,No,Mailed check,47.3,3034.02,Yes,No,Yes,Yes,No,No,No,0
CUST-0233,Female,0,Yes,No,40,No,Fiber optic,Month-to-month,Yes,Electronic check,28.83,1163.0,No phone service,No,No,No,No,No,No,0
CUST-0234,Female,0,No,No,35,Yes,DSL,Two year,Yes,Credit card (automatic),78.87,3168.71,No,Yes,Yes,No,Yes,No,No,0
CUST-0235,Female,1,No,No,33,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),107.12,3257.56,No,No,No,Yes,No,No,No,0
CUST-0236,Female,0,Yes,No,38,Yes,DSL,Month-to-month,Yes,Mailed check,32.39,1045.18,Yes,No,Yes,No,Yes,Yes,No,1
CUST-0237,Female,1,No,Yes,22,Yes,Fiber optic,Two year,No,Bank transfer (automatic),108.61,2817.51,Yes,No,No,Yes,No,No,No,0
CUST-0238,Male,0,No,Yes,43,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),31.1,1479.17,Yes,No,No,No,No,Yes,No,1
CUST-0239,Female,0,No,No,69,Yes,Fiber optic,Two year,No,Mailed check,92.81,5764.01,Yes,No,No,No,No,No,Yes,0
CUST-0240,Female,0,No,No,57,Yes,Fiber optic,Two year,No,Bank transfer (automatic),117.7,7274.7,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST-0241,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),27.66,1799.81,Yes,No,No,No,No,No,No,0
CUST-0242,Female,0,Yes,No,25,Yes,DSL,Month-to-month,Yes,Electronic check,39.62,1169.98,Yes,No,No,No,Yes,Yes,No,0
CUST-0243,Male,1,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,64.84,1327.13,Yes,No,Yes,No,No,Yes,Yes,1
CUST-0244,Male,0,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.38,3908.53,No,No,No,No,No,Yes,Yes,0
CUST-0245,Female,0,No,No,10,Yes,No,Month-to-month,Yes,Electronic check,108.49,905.58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0246,Male,0,Yes,No,8,Yes,DSL,Two year,No,Electronic check,91.53,822.32,Yes,No,No,No,Yes,Yes,Yes,0
CUST-0247,Male,0,Yes,Yes,11,Yes,No,Month-to-month,Yes,Electronic check,95.76,990.66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0248,Male,0,Yes,No,25,Yes,DSL,One year,Yes,Mailed check,63.69,1629.94,Yes,Yes,No,No,No,No,Yes,0
CUST-0249,Male,0,Yes,Yes,37,Yes,DSL,One year,Yes,Bank transfer (automatic),54.01,1932.28,No,Yes,No,Yes,Yes,Yes,No,0
CUST-0250,Female,0,No,No,2,Yes,DSL,One year,No,Credit card (automatic),69.28,159.21,Yes,No,Yes,Yes,No,Yes,Yes,0
CUST-0251,Male,0,No,Yes,14,Yes,DSL,Month-to-month,No,Bank transfer (automatic),83.53,1246.13,No,Yes,No,Yes,Yes,No,No,0
CUST-0252,Female,0,Yes,No,46,Yes,Fiber optic,Month-to-month,No,Electronic check,68.74,2561.38,No,Yes,Yes,No,Yes,Yes,No,1
CUST-0253,Male,0,No,No,4,Yes,DSL,Month-to-month,Yes,Mailed check,97.68,414.6,Yes,Yes,No,No,Yes,No,Yes,1
CUST-0254,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),34.04,1583.04,Yes,Yes,No,No,No,Yes,Yes,1
CUST-0255,Male,1,No,No,23,Yes,DSL,Month-to-month,No,Electronic check,58.07,1397.09,No,Yes,No,No,No,Yes,No,0
CUST-0256,Male,0,Yes,Yes,10,Yes,Fiber optic,One year,No,Mailed check,24.93,239.78,Yes,No,Yes,No,No,No,No,0
CUST-0257,Female,0,Yes,No,32,Yes,No,Month-to-month,Yes,Credit card (automatic),85.73,2657.79,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0258,Female,0,Yes,No,56,Yes,Fiber optic,Two year,No,Electronic check,94.33,4637.54,No,No,No,Yes,No,Yes,Yes,0
CUST-0259,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,No,Mailed check,85.32,5044.68,No,No,Yes,No,No,No,No,0
CUST-0260,Male,1,No,No,63,Yes,DSL,One year,Yes,Credit card (automatic),114.24,7318.95,No,Yes,No,Yes,No,Yes,Yes,0
CUST-0261,Female,0,No,No,42,Yes,DSL,One year,Yes,Credit card (automatic),111.93,4649.71,Yes,Yes,No,No,Yes,No,Yes,0
CUST-0262,Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Electronic check,45.43,2010.42,No,No,Yes,No,Yes,No,Yes,0
CUST-0263,Male,0,Yes,No,35,Yes,No,Month-to-month,No,Credit card (automatic),42.69,1339.66,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0264,Male,0,Yes,No,11,Yes,DSL,Month-to-month,Yes,Electronic check,20.79,193.31,No,Yes,Yes,No,No,No,No,0
CUST-0265,Female,0,No,Yes,55,Yes,Fiber optic,One year,Yes,Credit card (automatic),68.76,3768.34,Yes,No,No,Yes,No,No,Yes,0
CUST-0266,Female,0,Yes,Yes,2,Yes,No,Two year,Yes,Electronic check,104.79,203.02,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0267,Female,0,Yes,Yes,49,Yes,No,Two year,No,Electronic check,34.08,1434.56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0268,Male,0,No,Yes,28,Yes,No,Month-to-month,No,Electronic check,77.88,2081.98,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0269,Male,0,No,No,15,Yes,Fiber optic,Two year,No,Mailed check,90.65,1435.73,No,Yes,No,No,No,Yes,Yes,0
CUST-0270,Female,1,No,Yes,39,Yes,DSL,One year,Yes,Mailed check,55.2,2250.64,Yes,Yes,No,Yes,No,No,No,1
CUST-0271,Female,0,Yes,Yes,26,Yes,No,Month-to-month,Yes,Mailed check,88.9,2365.33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0272,Female,0,No,No,69,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.4,6664.32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0273,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,No,Mailed check,19.31,938.37,No,Yes,No,Yes,No,Yes,Yes,1
CUST-0274,Male,1,No,No,56,Yes,DSL,One year,No,Credit card (automatic),92.14,5518.05,No,No,Yes,No,No,Yes,No,0
CUST-0275,Female,0,Yes,No,9,Yes,Fiber optic,Two year,No,Electronic check,78.53,597.01,Yes,Yes,Yes,Yes,Yes,Yes,No,0
CUST-0276,Male,1,Yes,Yes,37,Yes,DSL,Month-to-month,No,Electronic check,103.16,3197.87,No,No,No,Yes,Yes,No,No,0
CUST-0277,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),32.18,180.54,No,Yes,No,No,No,No,No,1
CUST-0278,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,No,Electronic check,99.36,1734.29,No,No,No,No,Yes,Yes,No,1
CUST-0279,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,32.44,453.85,No,Yes,No,No,No,No,Yes,1
CUST-0280,Female,0,Yes,No,57,Yes,Fiber optic,Two year,No,Credit card (automatic),77.03,4845.83,Yes,Yes,No,No,No,No,No,0
CUST-0281,Female,0,Yes,No,65,Yes,Fiber optic,Month-to-month,No,Electronic check,45.47,2693.28,No,No,No,Yes,No,Yes,Yes,1
CUST-0282,Female,0,No,Yes,43,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),42.37,1760.97,No,No,No,Yes,Yes,No,No,1
CUST-0283,Male,0,No,No,8,Yes,No,Two year,No,Electronic check,68.37,501.76,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0284,Female,0,No,Yes,47,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.36,4165.0,Yes,Yes,Yes,Yes,No,No,No,1
CUST-0285,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,No,Electronic check,83.09,3524.94,Yes,No,Yes,Yes,No,No,Yes,1
CUST-0286,Male,0,No,No,5,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),117.6,646.3,Yes,No,No,No,No,No,No,1
CUST-0287,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),30.22,773.1,No,No,Yes,Yes,Yes,No,Yes,0
CUST-0288,Male,0,Yes,No,17,Yes,No,Two year,Yes,Electronic check,90.79,1365.95,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0289,Female,0,Yes,No,42,Yes,Fiber optic,One year,Yes,Electronic check,23.82,1075.78,No,Yes,Yes,Yes,No,Yes,No,1
CUST-0290,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),54.17,2060.3,Yes,No,Yes,No,Yes,Yes,No,0
CUST-0291,Male,1,Yes,No,52,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),52.77,3199.63,No,No,Yes,No,Yes,Yes,Yes,1
CUST-0292,Male,0,No,No,55,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),44.0,2826.04,No,Yes,Yes,Yes,Yes,Yes,Yes,0
CUST-0293,Female,0,No,No,18,Yes,No,Month-to-month,No,Mailed check,71.76,1116.06,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0294,Female,0,No,No,68,Yes,Fiber optic,Two year,Yes,Credit card (automatic),42.74,3128.56,No,No,No,No,No,Yes,Yes,0
CUST-0295,Female,1,Yes,No,25,Yes,DSL,Month-to-month,No,Bank transfer (automatic),55.19,1655.3,No,Yes,No,Yes,Yes,Yes,No,0
CUST-0296,Female,0,Yes,Yes,28,Yes,Fiber optic,Two year,No,Electronic check,104.63,2349.22,No,No,No,Yes,Yes,No,No,0
CUST-0297,Male,0,Yes,No,23,Yes,No,Two year,No,Bank transfer (automatic),50.78,944.54,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0298,Male,1,No,No,5,Yes,DSL,Month-to-month,Yes,Electronic check,117.34,472.26,No,No,Yes,No,No,No,Yes,1
CUST-0299,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),45.99,2697.6,No,Yes,Yes,No,No,No,No,1
CUST-0300,Male,0,No,No,38,Yes,DSL,One year,No,Electronic check,109.0,4935.66,No,No,No,No,No,No,Yes,0
CUST-0301,Male,0,Yes,Yes,3,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.59,216.85,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0302,Male,0,Yes,Yes,57,Yes,Fiber optic,One year,Yes,Mailed check,109.46,7405.66,No,No,No,Yes,Yes,Yes,Yes,0
CUST-0303,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),61.14,2972.38,Yes,No,No,Yes,Yes,No,No,1
CUST-0304,Female,0,No,Yes,59,Yes,DSL,One year,No,Mailed check,95.67,5488.38,Yes,Yes,No,No,No,Yes,No,0
CUST-0305,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),58.45,1410.28,Yes,Yes,Yes,No,Yes,No,No,0
CUST-0306,Female,1,No,Yes,39,No,DSL,Month-to-month,Yes,Credit card (automatic),80.65,3408.53,No phone service,Yes,No,Yes,No,No,Yes,0
CUST-0307,Female,0,No,Yes,55,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),23.42,1446.84,Yes,No,Yes,Yes,No,Yes,No,1
CUST-0308,Female,0,No,No,38,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),78.45,3436.05,No phone service,No,Yes,No,No,Yes,No,0
CUST-0309,Female,0,No,No,38,Yes,Fiber optic,Two year,Yes,Electronic check,50.0,2190.52,No,No,Yes,No,No,No,No,0
CUST-0310,Female,0,No,No,47,Yes,No,Month-to-month,Yes,Mailed check,118.38,4714.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0311,Male,0,Yes,No,24,Yes,DSL,Month-to-month,Yes,Electronic check,99.72,2839.32,No,No,Yes,No,No,Yes,No,1
CUST-0312,Female,0,No,Yes,33,Yes,DSL,One year,Yes,Mailed check,26.25,735.3,Yes,No,Yes,Yes,No,No,Yes,0
CUST-0313,Male,0,Yes,Yes,20,Yes,No,Month-to-month,Yes,Mailed check,38.18,703.44,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-0314,Male,0,No,No,24,Yes,Fiber optic,Two year,Yes,Electronic check,80.17,1658.4,Yes,No,No,Yes,Yes,No,Yes,0
CUST-0315,Female,0,Yes,No,21,Yes,DSL,Month-to-month,Yes,Electronic check,48.44,814.39,No,No,No,No,No,No,No,0
CUST-0316,Male,0,Yes,Yes,22,Yes,DSL,Two year,Yes,Credit card (automatic),39.65,833.02,Yes,No,Yes,No,No,Yes,No,0
CUST-0317,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),54.0,1455.89,Yes,No,No,Yes,No,No,Yes,0
CUST-0318,Male,0,Yes,No,25,Yes,DSL,Month-to-month,Yes,Electronic check,28.92,665.14,No,No,Yes,No,Yes,Yes,Yes,0
CUST-0319,Female,0,Yes,No,29,Yes,No,Two year,No,Mailed check,73.97,1762.68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0320,Female,1,No,Yes,37,Yes,Fiber optic,One year,No,Mailed check,46.69,1516.22,Yes,No,Yes,No,No,No,Yes,0
CUST-0321,Male,0,No,No,33,No,No,One year,No,Credit card (automatic),105.38,3204.36,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0322,Female,0,No,Yes,72,Yes,No,Month-to-month,Yes,Electronic check,21.54,1766.48,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0323,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),53.52,761.78,Yes,No,Yes,No,No,No,Yes,0
CUST-0324,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,No,Electronic check,73.48,2759.58,Yes,No,No,No,Yes,No,Yes,1
CUST-0325,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),41.88,348.63,No,Yes,No,Yes,No,No,Yes,1
CUST-0326,Male,1,Yes,Yes,36,Yes,No,Month-to-month,Yes,Credit card (automatic),24.01,717.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-0327,Male,1,No,Yes,6,Yes,Fiber optic,Two year,No,Bank transfer (automatic),25.53,133.01,Yes,No,No,No,No,No,No,0
CUST-0328,Female,0,No,No,31,Yes,DSL,Two year,Yes,Credit card (automatic),34.26,998.45,No,No,Yes,Yes,No,No,No,0
